_id,BETRIEBSTAG,FAHRT_BEZEICHNER,BETREIBER_ID,BETREIBER_ABK,BETREIBER_NAME,PRODUKT_ID,LINIEN_ID,LINIEN_TEXT,UMLAUF_ID,VERKEHRSMITTEL_TEXT,ZUSATZFAHRT_TF,FAELLT_AUS_TF,BPUIC,HALTESTELLEN_NAME,ANKUNFTSZEIT,AN_PROGNOSE,AN_PROGNOSE_STATUS,ABFAHRTSZEIT,AB_PROGNOSE,AB_PROGNOSE_STATUS,DURCHFAHRT_TF
"84764,14.04.2025,85:138:41088-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8594205,""Buchs SG, Aeuli"",14.04.2025 14:35,14.04.2025 14:38:24,REAL,14.04.2025 14:35,14.04.2025 14:38:33,REAL,false"
"84765,14.04.2025,85:138:41088-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591454,""Buchs SG, Haus Wieden"",14.04.2025 14:36,14.04.2025 14:39:32,REAL,14.04.2025 14:36,14.04.2025 14:39:38,REAL,false"
"84766,14.04.2025,85:138:41088-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591464,""Buchs SG, Stüdtli"",14.04.2025 14:37,14.04.2025 14:40:05,REAL,14.04.2025 14:37,14.04.2025 14:40:11,REAL,false"
"84767,14.04.2025,85:138:41088-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591467,""Buchs SG, Wiedenstrasse"",14.04.2025 14:37,14.04.2025 14:40:31,REAL,14.04.2025 14:37,14.04.2025 14:40:42,REAL,false"
"84768,14.04.2025,85:138:41088-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8574041,""Buchs SG, Bahnhof"",14.04.2025 14:42,14.04.2025 14:41:19,REAL,14.04.2025 14:48,14.04.2025 14:49:02,REAL,false"
"84769,14.04.2025,85:138:41088-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591466,""Buchs SG, Bahnhofstrasse Ost"",14.04.2025 14:48,14.04.2025 14:50:01,REAL,14.04.2025 14:48,14.04.2025 14:50:17,REAL,false"
"84770,14.04.2025,85:138:41088-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591455,""Buchs SG, Zentrum"",14.04.2025 14:49,14.04.2025 14:51:05,REAL,14.04.2025 14:49,14.04.2025 14:51:55,REAL,false"
"84771,14.04.2025,85:138:41088-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8574040,""Buchs SG, Rathaus"",14.04.2025 14:50,14.04.2025 14:52:55,REAL,14.04.2025 14:50,14.04.2025 14:53:01,PROGNOSE,false"
"84772,14.04.2025,85:138:41088-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591456,""Buchs SG, Kath. Kirche"",14.04.2025 14:50,14.04.2025 14:53:49,REAL,14.04.2025 14:50,14.04.2025 14:53:57,REAL,false"
"84773,14.04.2025,85:138:41088-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591461,""Buchs SG, Oberstufe Grof"",14.04.2025 14:51,14.04.2025 14:55:10,REAL,14.04.2025 14:51,14.04.2025 14:55:17,REAL,false"
"84774,14.04.2025,85:138:41088-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591458,""Buchs SG, Kreuzgasse"",14.04.2025 14:51,14.04.2025 14:55:37,REAL,14.04.2025 14:51,14.04.2025 14:56:01,REAL,false"
"84775,14.04.2025,85:138:41088-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591460,""Buchs SG, Röllweg"",14.04.2025 14:52,14.04.2025 14:56:40,REAL,14.04.2025 14:52,14.04.2025 14:57:07,REAL,false"
"84776,14.04.2025,85:138:41088-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8587570,""Buchs SG, Flösweg"",14.04.2025 14:52,14.04.2025 14:57:23,REAL,14.04.2025 14:52,14.04.2025 14:58:09,REAL,false"
"84777,14.04.2025,85:138:41088-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591459,""Buchs SG, Rheinaustrasse"",14.04.2025 14:53,14.04.2025 14:58:36,REAL,14.04.2025 14:53,14.04.2025 14:58:42,REAL,false"
"84778,14.04.2025,85:138:41088-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591453,""Buchs SG, Hallenbad Flös"",14.04.2025 14:54,14.04.2025 14:59:18,REAL,14.04.2025 14:54,14.04.2025 14:59:49,REAL,false"
"84779,14.04.2025,85:138:41088-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8595977,""Buchs SG, Distelweg"",14.04.2025 14:55,14.04.2025 15:00:34,REAL,14.04.2025 14:55,14.04.2025 15:00:39,REAL,false"
"84780,14.04.2025,85:138:41088-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591465,""Buchs SG, Lilienweg"",14.04.2025 14:56,14.04.2025 15:01:03,REAL,14.04.2025 14:56,14.04.2025 15:01:38,REAL,false"
"84784,14.04.2025,85:138:41089-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591465,""Buchs SG, Lilienweg"",14.04.2025 14:30,14.04.2025 14:31:47,REAL,14.04.2025 14:30,14.04.2025 14:31:52,REAL,false"
"84785,14.04.2025,85:138:41089-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8595977,""Buchs SG, Distelweg"",14.04.2025 14:31,14.04.2025 14:32:22,REAL,14.04.2025 14:31,14.04.2025 14:32:24,PROGNOSE,false"
"84786,14.04.2025,85:138:41089-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591453,""Buchs SG, Hallenbad Flös"",14.04.2025 14:32,14.04.2025 14:33:19,REAL,14.04.2025 14:32,14.04.2025 14:33:26,REAL,false"
"84787,14.04.2025,85:138:41089-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591459,""Buchs SG, Rheinaustrasse"",14.04.2025 14:32,14.04.2025 14:34:12,REAL,14.04.2025 14:32,14.04.2025 14:34:21,REAL,false"
"84788,14.04.2025,85:138:41089-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8587570,""Buchs SG, Flösweg"",14.04.2025 14:33,14.04.2025 14:34:57,REAL,14.04.2025 14:33,14.04.2025 14:35:03,REAL,false"
"84789,14.04.2025,85:138:41089-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591460,""Buchs SG, Röllweg"",14.04.2025 14:34,14.04.2025 14:35:15,REAL,14.04.2025 14:34,14.04.2025 14:35:17,PROGNOSE,false"
"84790,14.04.2025,85:138:41089-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591458,""Buchs SG, Kreuzgasse"",14.04.2025 14:35,14.04.2025 14:36:08,REAL,14.04.2025 14:35,14.04.2025 14:36:14,REAL,false"
"84791,14.04.2025,85:138:41089-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591461,""Buchs SG, Oberstufe Grof"",14.04.2025 14:36,14.04.2025 14:37:05,REAL,14.04.2025 14:36,14.04.2025 14:37:11,REAL,false"
"84792,14.04.2025,85:138:41089-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591456,""Buchs SG, Kath. Kirche"",14.04.2025 14:37,14.04.2025 14:38:02,PROGNOSE,14.04.2025 14:37,14.04.2025 14:38:03,PROGNOSE,false"
"84793,14.04.2025,85:138:41089-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8581988,""Buchs SG, EW"",14.04.2025 14:38,14.04.2025 14:38:16,REAL,14.04.2025 14:38,14.04.2025 14:38:46,REAL,false"
"84794,14.04.2025,85:138:41089-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591449,""Buchs SG, Grünaustrasse"",14.04.2025 14:39,14.04.2025 14:39:07,REAL,14.04.2025 14:39,14.04.2025 14:39:14,REAL,false"
"84795,14.04.2025,85:138:41089-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8574041,""Buchs SG, Bahnhof"",14.04.2025 14:42,14.04.2025 14:40:30,REAL,14.04.2025 14:48,14.04.2025 14:49:34,REAL,false"
"84796,14.04.2025,85:138:41089-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591467,""Buchs SG, Wiedenstrasse"",14.04.2025 14:49,14.04.2025 14:50:18,REAL,14.04.2025 14:49,14.04.2025 14:50:19,PROGNOSE,false"
"84797,14.04.2025,85:138:41089-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591464,""Buchs SG, Stüdtli"",14.04.2025 14:49,14.04.2025 14:50:46,REAL,14.04.2025 14:49,14.04.2025 14:50:47,PROGNOSE,false"
"84798,14.04.2025,85:138:41089-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591454,""Buchs SG, Haus Wieden"",14.04.2025 14:50,14.04.2025 14:51:24,REAL,14.04.2025 14:50,14.04.2025 14:51:32,REAL,false"
"84799,14.04.2025,85:138:41089-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8594205,""Buchs SG, Aeuli"",14.04.2025 14:50,14.04.2025 14:52:25,REAL,14.04.2025 14:50,14.04.2025 14:52:52,REAL,false"
"84800,14.04.2025,85:138:41089-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591450,""Buchs SG, Brunnenstrasse"",14.04.2025 14:51,14.04.2025 14:53:26,REAL,14.04.2025 14:51,14.04.2025 14:53:53,REAL,false"
"84801,14.04.2025,85:138:41089-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 14:52,14.04.2025 14:54:48,REAL,14.04.2025 14:52,14.04.2025 14:55:02,REAL,false"
"84811,14.04.2025,85:138:41092-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 15:04,14.04.2025 15:05:47,REAL,14.04.2025 15:04,14.04.2025 15:05:52,PROGNOSE,false"
"84812,14.04.2025,85:138:41092-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591450,""Buchs SG, Brunnenstrasse"",14.04.2025 15:05,14.04.2025 15:06:45,PROGNOSE,14.04.2025 15:05,14.04.2025 15:06:46,PROGNOSE,false"
"84813,14.04.2025,85:138:41092-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8594205,""Buchs SG, Aeuli"",14.04.2025 15:05,14.04.2025 15:07:15,PROGNOSE,14.04.2025 15:05,14.04.2025 15:07:16,PROGNOSE,false"
"84814,14.04.2025,85:138:41092-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591454,""Buchs SG, Haus Wieden"",14.04.2025 15:06,14.04.2025 15:08:00,REAL,14.04.2025 15:06,14.04.2025 15:08:31,REAL,false"
"84815,14.04.2025,85:138:41092-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591464,""Buchs SG, Stüdtli"",14.04.2025 15:07,14.04.2025 15:08:50,REAL,14.04.2025 15:07,14.04.2025 15:09:01,REAL,false"
"84816,14.04.2025,85:138:41092-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591467,""Buchs SG, Wiedenstrasse"",14.04.2025 15:07,14.04.2025 15:09:19,REAL,14.04.2025 15:07,14.04.2025 15:09:25,REAL,false"
"84817,14.04.2025,85:138:41092-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8574041,""Buchs SG, Bahnhof"",14.04.2025 15:12,14.04.2025 15:10:11,REAL,14.04.2025 15:18,14.04.2025 15:18:19,REAL,false"
"84818,14.04.2025,85:138:41092-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591466,""Buchs SG, Bahnhofstrasse Ost"",14.04.2025 15:18,14.04.2025 15:19:07,REAL,14.04.2025 15:18,14.04.2025 15:19:18,REAL,false"
"84819,14.04.2025,85:138:41092-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591455,""Buchs SG, Zentrum"",14.04.2025 15:19,14.04.2025 15:19:56,REAL,14.04.2025 15:19,14.04.2025 15:20:06,REAL,false"
"84820,14.04.2025,85:138:41092-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8574040,""Buchs SG, Rathaus"",14.04.2025 15:20,14.04.2025 15:20:59,REAL,14.04.2025 15:20,14.04.2025 15:21:21,REAL,false"
"84821,14.04.2025,85:138:41092-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591456,""Buchs SG, Kath. Kirche"",14.04.2025 15:20,14.04.2025 15:21:35,REAL,14.04.2025 15:20,14.04.2025 15:21:43,REAL,false"
"84822,14.04.2025,85:138:41092-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591461,""Buchs SG, Oberstufe Grof"",14.04.2025 15:21,14.04.2025 15:22:26,REAL,14.04.2025 15:21,14.04.2025 15:22:27,PROGNOSE,false"
"84823,14.04.2025,85:138:41092-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591458,""Buchs SG, Kreuzgasse"",14.04.2025 15:21,14.04.2025 15:22:55,REAL,14.04.2025 15:21,14.04.2025 15:23:31,REAL,false"
"84824,14.04.2025,85:138:41092-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591460,""Buchs SG, Röllweg"",14.04.2025 15:22,14.04.2025 15:24:13,REAL,14.04.2025 15:22,14.04.2025 15:24:20,REAL,false"
"84825,14.04.2025,85:138:41092-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8587570,""Buchs SG, Flösweg"",14.04.2025 15:22,14.04.2025 15:24:37,REAL,14.04.2025 15:22,14.04.2025 15:24:53,REAL,false"
"84826,14.04.2025,85:138:41092-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591459,""Buchs SG, Rheinaustrasse"",14.04.2025 15:23,14.04.2025 15:25:22,REAL,14.04.2025 15:23,14.04.2025 15:25:43,REAL,false"
"84827,14.04.2025,85:138:41092-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591453,""Buchs SG, Hallenbad Flös"",14.04.2025 15:24,14.04.2025 15:26:32,REAL,14.04.2025 15:24,14.04.2025 15:26:38,REAL,false"
"84828,14.04.2025,85:138:41092-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8595977,""Buchs SG, Distelweg"",14.04.2025 15:25,14.04.2025 15:27:19,REAL,14.04.2025 15:25,14.04.2025 15:27:26,REAL,false"
"84829,14.04.2025,85:138:41092-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591465,""Buchs SG, Lilienweg"",14.04.2025 15:26,14.04.2025 15:27:48,REAL,14.04.2025 15:26,14.04.2025 15:27:56,REAL,false"
"84833,14.04.2025,85:138:41093-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591465,""Buchs SG, Lilienweg"",14.04.2025 15:00,14.04.2025 15:04:20,REAL,14.04.2025 15:00,14.04.2025 15:04:26,REAL,false"
"84834,14.04.2025,85:138:41093-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8595977,""Buchs SG, Distelweg"",14.04.2025 15:01,14.04.2025 15:04:48,REAL,14.04.2025 15:01,14.04.2025 15:05:09,REAL,false"
"84835,14.04.2025,85:138:41093-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591453,""Buchs SG, Hallenbad Flös"",14.04.2025 15:02,14.04.2025 15:05:51,REAL,14.04.2025 15:02,14.04.2025 15:05:57,REAL,false"
"84836,14.04.2025,85:138:41093-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591459,""Buchs SG, Rheinaustrasse"",14.04.2025 15:02,14.04.2025 15:06:32,REAL,14.04.2025 15:02,14.04.2025 15:06:56,REAL,false"
"84837,14.04.2025,85:138:41093-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8587570,""Buchs SG, Flösweg"",14.04.2025 15:03,14.04.2025 15:07:21,PROGNOSE,14.04.2025 15:03,14.04.2025 15:07:22,PROGNOSE,false"
"84838,14.04.2025,85:138:41093-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591460,""Buchs SG, Röllweg"",14.04.2025 15:04,14.04.2025 15:07:47,REAL,14.04.2025 15:04,14.04.2025 15:07:54,REAL,false"
"84839,14.04.2025,85:138:41093-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591458,""Buchs SG, Kreuzgasse"",14.04.2025 15:05,14.04.2025 15:08:45,REAL,14.04.2025 15:05,14.04.2025 15:08:55,REAL,false"
"84840,14.04.2025,85:138:41093-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591461,""Buchs SG, Oberstufe Grof"",14.04.2025 15:06,14.04.2025 15:09:28,REAL,14.04.2025 15:06,14.04.2025 15:09:36,REAL,false"
"84841,14.04.2025,85:138:41093-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591456,""Buchs SG, Kath. Kirche"",14.04.2025 15:07,14.04.2025 15:10:04,REAL,14.04.2025 15:07,14.04.2025 15:10:09,REAL,false"
"84842,14.04.2025,85:138:41093-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8581988,""Buchs SG, EW"",14.04.2025 15:08,14.04.2025 15:10:48,REAL,14.04.2025 15:08,14.04.2025 15:11:02,REAL,false"
"84843,14.04.2025,85:138:41093-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591449,""Buchs SG, Grünaustrasse"",14.04.2025 15:09,14.04.2025 15:11:24,REAL,14.04.2025 15:09,14.04.2025 15:11:45,REAL,false"
"84844,14.04.2025,85:138:41093-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8574041,""Buchs SG, Bahnhof"",14.04.2025 15:12,14.04.2025 15:12:51,REAL,14.04.2025 15:18,14.04.2025 15:19:34,REAL,false"
"84845,14.04.2025,85:138:41093-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591467,""Buchs SG, Wiedenstrasse"",14.04.2025 15:19,14.04.2025 15:20:36,REAL,14.04.2025 15:19,14.04.2025 15:20:42,REAL,false"
"84846,14.04.2025,85:138:41093-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591464,""Buchs SG, Stüdtli"",14.04.2025 15:19,14.04.2025 15:20:59,REAL,14.04.2025 15:19,14.04.2025 15:21:00,PROGNOSE,false"
"84847,14.04.2025,85:138:41093-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591454,""Buchs SG, Haus Wieden"",14.04.2025 15:20,14.04.2025 15:21:33,REAL,14.04.2025 15:20,14.04.2025 15:21:41,REAL,false"
"84848,14.04.2025,85:138:41093-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8594205,""Buchs SG, Aeuli"",14.04.2025 15:20,14.04.2025 15:22:31,REAL,14.04.2025 15:20,14.04.2025 15:22:58,REAL,false"
"84849,14.04.2025,85:138:41093-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591450,""Buchs SG, Brunnenstrasse"",14.04.2025 15:21,14.04.2025 15:23:26,REAL,14.04.2025 15:21,14.04.2025 15:23:32,REAL,false"
"84850,14.04.2025,85:138:41093-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 15:22,14.04.2025 15:24:23,REAL,14.04.2025 15:22,14.04.2025 15:24:35,REAL,false"
"84946,14.04.2025,85:138:41101-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8594205,""Buchs SG, Aeuli"",14.04.2025 16:20,14.04.2025 16:21:21,REAL,14.04.2025 16:20,14.04.2025 16:21:47,REAL,false"
"84860,14.04.2025,85:138:41096-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 15:34,14.04.2025 15:36:11,REAL,14.04.2025 15:34,14.04.2025 15:36:18,REAL,false"
"84861,14.04.2025,85:138:41096-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591450,""Buchs SG, Brunnenstrasse"",14.04.2025 15:35,14.04.2025 15:37:04,REAL,14.04.2025 15:35,14.04.2025 15:37:26,REAL,false"
"84862,14.04.2025,85:138:41096-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8594205,""Buchs SG, Aeuli"",14.04.2025 15:35,14.04.2025 15:38:03,REAL,14.04.2025 15:35,14.04.2025 15:38:04,PROGNOSE,false"
"84863,14.04.2025,85:138:41096-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591454,""Buchs SG, Haus Wieden"",14.04.2025 15:36,14.04.2025 15:39:07,REAL,14.04.2025 15:36,14.04.2025 15:39:13,REAL,false"
"84864,14.04.2025,85:138:41096-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591464,""Buchs SG, Stüdtli"",14.04.2025 15:37,14.04.2025 15:39:38,REAL,14.04.2025 15:37,14.04.2025 15:39:44,REAL,false"
"84865,14.04.2025,85:138:41096-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591467,""Buchs SG, Wiedenstrasse"",14.04.2025 15:37,14.04.2025 15:40:02,REAL,14.04.2025 15:37,14.04.2025 15:40:09,REAL,false"
"84866,14.04.2025,85:138:41096-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8574041,""Buchs SG, Bahnhof"",14.04.2025 15:42,14.04.2025 15:40:43,REAL,14.04.2025 15:48,14.04.2025 15:48:39,REAL,false"
"84867,14.04.2025,85:138:41096-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591466,""Buchs SG, Bahnhofstrasse Ost"",14.04.2025 15:48,14.04.2025 15:49:19,REAL,14.04.2025 15:48,14.04.2025 15:49:27,REAL,false"
"84868,14.04.2025,85:138:41096-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591455,""Buchs SG, Zentrum"",14.04.2025 15:49,14.04.2025 15:50:03,REAL,14.04.2025 15:49,14.04.2025 15:50:40,REAL,false"
"84869,14.04.2025,85:138:41096-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8574040,""Buchs SG, Rathaus"",14.04.2025 15:50,14.04.2025 15:51:32,REAL,14.04.2025 15:50,14.04.2025 15:51:53,REAL,false"
"84870,14.04.2025,85:138:41096-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591456,""Buchs SG, Kath. Kirche"",14.04.2025 15:50,14.04.2025 15:52:08,REAL,14.04.2025 15:50,14.04.2025 15:53:03,REAL,false"
"84871,14.04.2025,85:138:41096-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591461,""Buchs SG, Oberstufe Grof"",14.04.2025 15:51,14.04.2025 15:53:46,REAL,14.04.2025 15:51,14.04.2025 15:54:07,REAL,false"
"84872,14.04.2025,85:138:41096-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591458,""Buchs SG, Kreuzgasse"",14.04.2025 15:51,14.04.2025 15:54:29,REAL,14.04.2025 15:51,14.04.2025 15:54:39,REAL,false"
"84873,14.04.2025,85:138:41096-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591460,""Buchs SG, Röllweg"",14.04.2025 15:52,14.04.2025 15:55:18,REAL,14.04.2025 15:52,14.04.2025 15:55:27,REAL,false"
"84874,14.04.2025,85:138:41096-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8587570,""Buchs SG, Flösweg"",14.04.2025 15:52,14.04.2025 15:55:47,REAL,14.04.2025 15:52,14.04.2025 15:56:17,REAL,false"
"84875,14.04.2025,85:138:41096-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591459,""Buchs SG, Rheinaustrasse"",14.04.2025 15:53,14.04.2025 15:56:48,REAL,14.04.2025 15:53,14.04.2025 15:56:55,REAL,false"
"84876,14.04.2025,85:138:41096-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8591453,""Buchs SG, Hallenbad Flös"",14.04.2025 15:54,14.04.2025 15:57:35,REAL,14.04.2025 15:54,14.04.2025 15:57:36,PROGNOSE,false"
"84877,14.04.2025,85:138:41096-0401,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:401,401,,B,false,false,8595977,""Buchs SG, Distelweg"",14.04.2025 15:55,14.04.2025 15:58:41,REAL,14.04.2025 15:55,14.04.2025 15:59:22,REAL,false"
